paper_id,source_id,target_id,relationship_type,condition
Caldeweyher2019,VR_UPU23_PW6B95_D4(TB)-ATM,D4(TB)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4-ATM,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_B3LYP_D4-ATM,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_B3LYP_D4-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4-MBD,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_B3LYP_D4-MBD,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_B3LYP_D4-MBD,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4-MBD,D4-MBD,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-ATM,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-ATM,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-ATM,D4(TB)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-MBD,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-MBD,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-MBD,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_B3LYP_D4(TB)-MBD,D4(TB)-MBD,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4-ATM,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_PW6B95_D4-ATM,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_PW6B95_D4-ATM,PW6B95,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4-MBD,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_PW6B95_D4-MBD,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_PW6B95_D4-MBD,PW6B95,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4-MBD,D4-MBD,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-ATM,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-ATM,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-ATM,PW6B95,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-ATM,D4(TB)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-MBD,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-MBD,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-MBD,PW6B95,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_PW6B95_D4(TB)-MBD,D4(TB)-MBD,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-ATM,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-ATM,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-ATM,DSD-BLYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-MBD,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-MBD,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-MBD,DSD-BLYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4-MBD,D4-MBD,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-ATM,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-ATM,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-ATM,DSD-BLYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-ATM,D4(TB)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-MBD,GMTKN55 NCIs,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-MBD,WTMAD-2 (kcal mol⁻¹),RESULT_USING_METRIC,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-MBD,DSD-BLYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_NCI_DSD-BLYP_D4(TB)-MBD,D4(TB)-MBD,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE_D3(BJ)-ATM,LMGB35,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_LMGB35_PBE_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_LMGB35_PBE_D3(BJ)-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE_D4-ATM,LMGB35,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_LMGB35_PBE_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_LMGB35_PBE_D4-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_B3LYP_D3(BJ)-ATM,LMGB35,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_LMGB35_B3LYP_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_LMGB35_B3LYP_D3(BJ)-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_B3LYP_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_B3LYP_D4-ATM,LMGB35,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_LMGB35_B3LYP_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_LMGB35_B3LYP_D4-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_B3LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE0_D3(BJ)-ATM,LMGB35,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_LMGB35_PBE0_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_LMGB35_PBE0_D3(BJ)-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE0_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE0_D4-ATM,LMGB35,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_LMGB35_PBE0_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_LMGB35_PBE0_D4-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_LMGB35_PBE0_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE_D3(BJ)-ATM,HMGB11,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_HMGB11_PBE_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_HMGB11_PBE_D3(BJ)-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE_D4-ATM,HMGB11,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_HMGB11_PBE_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_HMGB11_PBE_D4-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_B3LYP_D3(BJ)-ATM,HMGB11,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_HMGB11_B3LYP_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_HMGB11_B3LYP_D3(BJ)-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_B3LYP_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_B3LYP_D4-ATM,HMGB11,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_HMGB11_B3LYP_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_HMGB11_B3LYP_D4-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_B3LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE0_D3(BJ)-ATM,HMGB11,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_HMGB11_PBE0_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_HMGB11_PBE0_D3(BJ)-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE0_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE0_D4-ATM,HMGB11,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_HMGB11_PBE0_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_HMGB11_PBE0_D4-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_HMGB11_PBE0_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE_D3(BJ)-ATM,TMC32,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_TMC32_PBE_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_TMC32_PBE_D3(BJ)-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE_D4-ATM,TMC32,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_TMC32_PBE_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_TMC32_PBE_D4-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_B3LYP_D3(BJ)-ATM,TMC32,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_TMC32_B3LYP_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_TMC32_B3LYP_D3(BJ)-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_B3LYP_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_B3LYP_D4-ATM,TMC32,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_TMC32_B3LYP_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_TMC32_B3LYP_D4-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_B3LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE0_D3(BJ)-ATM,TMC32,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_TMC32_PBE0_D3(BJ)-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_TMC32_PBE0_D3(BJ)-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE0_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE0_D4-ATM,TMC32,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_TMC32_PBE0_D4-ATM,MAD (pm),RESULT_USING_METRIC,
Caldeweyher2019,VR_TMC32_PBE0_D4-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_TMC32_PBE0_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE_D3(BJ)-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_PBE_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_PBE_D3(BJ)-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE_D4-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_PBE_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_PBE_D4-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_TPSS_D3(BJ)-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_TPSS_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_TPSS_D3(BJ)-ATM,TPSS,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_TPSS_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_TPSS_D4-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_TPSS_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_TPSS_D4-ATM,TPSS,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_TPSS_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE0_D3(BJ)-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_PBE0_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_PBE0_D3(BJ)-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE0_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE0_D4-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_PBE0_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_PBE0_D4-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_PBE0_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_B3LYP_D3(BJ)-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_B3LYP_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_B3LYP_D3(BJ)-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_B3LYP_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_B3LYP_D4-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_B3LYP_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_B3LYP_D4-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_B3LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_O-LYP_D3(BJ)-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_O-LYP_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_O-LYP_D3(BJ)-ATM,O-LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_O-LYP_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_O-LYP_D4-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_O-LYP_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_O-LYP_D4-ATM,O-LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_O-LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_SCAN_D3(BJ)-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_SCAN_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_SCAN_D3(BJ)-ATM,SCAN,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_SCAN_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_SCAN_D4-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_SCAN_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_SCAN_D4-ATM,SCAN,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_SCAN_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_revPBE_D3(BJ)-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_revPBE_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_revPBE_D3(BJ)-ATM,revPBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_revPBE_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_revPBE_D4-ATM,ROT34,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_ROT34_revPBE_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_ROT34_revPBE_D4-ATM,revPBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_ROT34_revPBE_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE_D3(BJ)-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_PBE_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_PBE_D3(BJ)-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE_D4-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_PBE_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_PBE_D4-ATM,PBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_TPSS_D3(BJ)-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_TPSS_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_TPSS_D3(BJ)-ATM,TPSS,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_TPSS_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_TPSS_D4-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_TPSS_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_TPSS_D4-ATM,TPSS,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_TPSS_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE0_D3(BJ)-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_PBE0_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_PBE0_D3(BJ)-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE0_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE0_D4-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_PBE0_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_PBE0_D4-ATM,PBE0,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_PBE0_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_B3LYP_D3(BJ)-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_B3LYP_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_B3LYP_D3(BJ)-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_B3LYP_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_B3LYP_D4-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_B3LYP_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_B3LYP_D4-ATM,B3LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_B3LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_O-LYP_D3(BJ)-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_O-LYP_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_O-LYP_D3(BJ)-ATM,O-LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_O-LYP_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_O-LYP_D4-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_O-LYP_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_O-LYP_D4-ATM,O-LYP,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_O-LYP_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_SCAN_D3(BJ)-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_SCAN_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_SCAN_D3(BJ)-ATM,SCAN,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_SCAN_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_SCAN_D4-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_SCAN_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_SCAN_D4-ATM,SCAN,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_SCAN_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_revPBE_D3(BJ)-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_revPBE_D3(BJ)-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_revPBE_D3(BJ)-ATM,revPBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_revPBE_D3(BJ)-ATM,D3(BJ)-ATM,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_revPBE_D4-ATM,S66,RESULT_FOR_BENCHMARK,
Caldeweyher2019,VR_S66_revPBE_D4-ATM,Relative MAD (%),RESULT_USING_METRIC,
Caldeweyher2019,VR_S66_revPBE_D4-ATM,revPBE,RESULT_FOR_METHOD,
Caldeweyher2019,VR_S66_revPBE_D4-ATM,D4-ATM,RESULT_FOR_METHOD,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,ωB97M,DEVELOPS,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,B97M,DEVELOPS,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,ωB97X,DEVELOPS,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,MGCDB84,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,NCED,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,NCEC,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,NCD,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,IE,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,ID,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,TCE,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,TCD,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,BH,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,AE18,VALIDATES,
MardirossianHead-Gordon2017,MardirossianHead-Gordon2017,RG10,VALIDATES,
MardirossianHead-Gordon2017,PBE,SPW92,REFINES_XC_KERNEL,
MardirossianHead-Gordon2017,GGA,LSDA,REFINES_XC_KERNEL,
MardirossianHead-Gordon2017,Meta GGA,GGA,REFINES_XC_KERNEL,
MardirossianHead-Gordon2017,Hybrid,Meta GGA,REFINES_XC_KERNEL,
MardirossianHead-Gordon2017,D2,D1,REFINES_XC_KERNEL,
MardirossianHead-Gordon2017,D3,D2,REFINES_XC_KERNEL,
MardirossianHead-Gordon2017,D3(BJ),D3(0),REFINES_DISPERSION_CORRECTION,
MardirossianHead-Gordon2017,ωB97X,B97,REFINES_XC_KERNEL,
MardirossianHead-Gordon2017,B97-1,B97,REFINES_XC_KERNEL,
